Galaxy,EWCII,ErrEWCII,EWSiIIabs,ErrEWSiIIabs,EWSiIIemi,ErrEWSiIIemi,VminCII,ErrVminCII,VminSiII,ErrVminSiII
CDFS241007_P3M3Q2_P3M4Q2_002_1,1.8032088374817645,0.6682267282894644,1.1957855078261737,0.67489953578244,-1.093346161866733,0.43048238129588406,-369.0234466029404,384.23430485244,74.96039727283535,223.40003105091603
CDFS113741_P4M1Q3_P4M4Q3_P4M2Q3_P4M3Q3_010_1,1.6733228388594223,0.5803347764481166,1.3800391626958877,0.569888651311068,-0.4148786849797119,0.3052250139830523,81.9391711280555,111.32680070922022,-0.46895049816799017,146.14620152653478
UDS023283_P3M3Q2_P3M2Q2_P3M1Q2_P3M4Q2_001_2,2.7675672626386705,0.5253847333717636,2.2605717099942324,0.5956945724439537,0.11658842775150881,0.3732480906583034,-155.80515744206127,250.08827190687438,-357.3637735591196,190.94823863083982
UDS002893_P3M1Q4_P3M4Q4_P3M2Q4_P3M3Q4_002_2,2.534573520369736,0.2851404402050397,2.1143733799406257,0.33791116268399635,-0.015788168851995285,0.23348163922792467,-118.34929492986788,67.67013356446282,43.110564875184906,133.00548258929592
UDS019988_P1M1Q2_P1M2Q2_P2M1Q1_P3M2Q2_001_1,3.0662154839897138,0.5993112910730914,2.477771718224967,0.6171391374717433,-0.8043418563350595,0.3596867170825512,77.9402077665761,561.2463703095892,-60.140666091027015,253.03197126607853
UDS002133_P4M3Q4_P4M2Q4_P4M4Q4_P4M1Q4_002_1,3.5009136160671064,0.5490747258961436,2.3939122098314782,0.7267641604195603,-1.1295176342319744,0.432852556385118,-70.61212437791977,134.13132042273114,-145.73111320736876,208.1915913945468
CDFS108676_P1M1Q4_P1M4Q4_P2M1Q4_P2M4Q4_001_1,1.6694193778344868,0.44909740272580445,1.758156038556959,0.8923500933986311,-0.00045247863647718267,0.42187002457696754,-186.95655299053277,114.29954016250959,-266.69439581169036,206.82716711379132
UDS148005_P4M2Q3_P4M3Q3_017_1,1.2020948119577541,0.4006954266998874,2.4116712050836706,0.3906340878878867,-0.803573944879786,0.24048861385086248,-67.21162861194512,20.54328821898006,123.16900774435133,140.10636535269805
CDFS004717_P1M1Q3_P1M2Q3_P2M1Q3_P2M4Q3_001_1,0.945931878058131,0.3774577219884193,1.2595632409019768,0.4291390973126016,-0.9178463484240122,0.2186872888848648,369.851936111559,195.59662236366137,194.8863200566664,140.4140590819058
CDFS131717_P1M4Q1_024_1,4.164553971303668,0.49769886368710237,2.7233576303163844,0.7293858363286949,-0.25330721917015697,0.39683763219729096,-154.41036590074975,225.43875583683032,-378.5932762426434,364.8730784140795
CDFS137347_P1M1Q1_P1M2Q1_P1M3Q1_P1M4Q1_015_2,1.380556062313033,0.41442196297800776,2.024048915764363,0.38810833283649854,-0.35603314022090227,0.24379497083153115,-231.62105270116638,42.82994768280325,-320.95036084858066,110.34485889849485
CDFS224952_P2M1Q1_P2M2Q1_P2M3Q1_P2M4Q1_003_1,3.074007359125635,0.3588455267173973,2.399829744952609,0.4344300133924811,-0.6729467646632432,0.30493762426591325,-322.8678841022,49.151030353949494,-219.02301607723456,106.22659682574174
CDFS122764_P2M3Q1_P2M4Q1_015_2,3.3153670738259793,0.2779347547746608,1.909407162833524,0.3000428372450352,-0.049762049389638255,0.16480694825280387,-225.33387264619802,103.82472271523586,-105.15686138843336,91.42046768473787
CDFS132115_P3M3Q1_P3M4Q1_P3M1Q1_P3M2Q1_003_1,2.153660081496967,0.3844396222415743,1.412869777476912,0.40016230851798357,-0.4307387277037682,0.3049526057822267,-0.04307644565321063,134.66324853043662,-11.913269293256102,143.15822889492736
UDS148558_P2M1Q3_P2M2Q3_P2M3Q3_P2M4Q3_017_1,2.262018888048558,0.5138452188529768,1.4441742327167486,0.6388601230459272,-1.6263324716935221,0.5091288457629936,-242.21055315087966,139.23906073186416,40.1438302948886,211.91004013403355
CDFS115673_P2M3Q3_P2M1Q3_P4M4Q3_P2M2Q3_P4M3Q3_P2M4Q3_001_1,0.7655678373223731,0.5406344286471853,0.24839289036867163,1.3256216598092174,-1.0604998277723883,0.6246990237898574,190.88477352469832,308.31326421361626,111.04637096032366,555.6507510382276
UDS020437_P1M1Q1_P1M2Q1_P1M3Q1_P1M4Q1_007_1,4.096562596479904,0.5231690843037055,2.3402539538460028,0.5338571520956458,0.43227582046125085,0.38871878781090674,-335.76559315351693,302.45862807301836,-2.3775396599116,173.57031139052626
CDFS023170_P1M3Q1_P1M4Q1_013_2,3.312566077949152,0.4312148026156881,1.708963429014846,0.6976187007249484,0.2770963562186569,0.3424492399123448,81.22579826341159,182.97369862025548,51.51601703234552,252.55856761070996
UDS022130_P2M3Q1_P4M4Q1_P2M2Q1_P4M2Q1_P2M1Q1_P4M3Q1_P2M4Q1_001_2,0.24848452724699033,0.6323921829219754,1.5408099515539377,0.4631311620255079,-0.5367060124484928,0.3147248127262126,-48.64974987511114,74.1538933710561,-676.4167990617493,348.9005653917533
